Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Minorities Development Department,Regarding disbursement of funds for allotment of scholarships under the Scholarship Scheme to the minority students of the State pursuing higher vocational and all courses after Class XII.,202405071648487814,07-05-2024,328,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202405071648487814.pdf,3,335510,GR_DATASET\pdfs\Minorities Development Department\202405071648487814.pdf,Downloaded,2026-07-27 22:49:25
Minorities Development Department,Regarding disbursement of funds to the Maharashtra State Minority Commission for non-salary matters in the financial year 2024-25.,202405061528520914,06-05-2024,146,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202405061528520914.pdf,2,149594,GR_DATASET\pdfs\Minorities Development Department\202405061528520914.pdf,Downloaded,2026-07-27 22:49:26
Minorities Development Department,Introduction of second cycle for minority students in existing government technical colleges. Disbursement of funds for the year 2024-25.,202405061536186814,06-05-2024,182,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202405061536186814.pdf,3,186655,GR_DATASET\pdfs\Minorities Development Department\202405061536186814.pdf,Downloaded,2026-07-27 22:49:26
Minorities Development Department,"Regarding distribution of grant for salary and wage revision for Maharashtra State Minority Commission the year 2024-25 or financial year from April, 2024 to June, 2024.",202404251313346914,25-04-2024,318,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202404251313346914.pdf,3,325638,GR_DATASET\pdfs\Minorities Development Department\202404251313346914.pdf,Downloaded,2026-07-27 22:49:27
Minorities Development Department,To start 2nd/3rd cycle in existing industrial training institutes in minority dominated areas of the state... Allocation of funds for the year 2024-25.,202404241322149614,24-04-2024,181,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202404241322149614.pdf,3,185353,GR_DATASET\pdfs\Minorities Development Department\202404241322149614.pdf,Downloaded,2026-07-27 22:49:28
Minorities Development Department,Introduction of second cycle for minority students in existing government technical colleges. Disbursement of funds for the year 2024-25.,202404101455460814,10-04-2024,180,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202404101455460814.pdf,3,183960,GR_DATASET\pdfs\Minorities Development Department\202404101455460814.pdf,Downloaded,2026-07-27 22:49:29
Minorities Development Department,Regarding disbursement of grant to the Maharashtra State Minority Commission for salary and wage matters during the financial year 2024-25,202404051551171214,05-04-2024,153,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202404051551171214.pdf,2,156869,GR_DATASET\pdfs\Minorities Development Department\202404051551171214.pdf,Downloaded,2026-07-27 22:49:29
Minorities Development Department,Regarding disbursement of funds to the Maharashtra State Minority Commission for non-salary matters in the financial year 2023-24.,202403301805500514,30-03-2024,170,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403301805500514.pdf,3,173735,GR_DATASET\pdfs\Minorities Development Department\202403301805500514.pdf,Downloaded,2026-07-27 22:49:30
Minorities Development Department,Regarding distribution of grant for Solapur Urdu Ghar in the year 2023-24.,202403281745376814,28-03-2024,217,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403281745376814.pdf,2,222382,GR_DATASET\pdfs\Minorities Development Department\202403281745376814.pdf,Downloaded,2026-07-27 22:49:31
Minorities Development Department,Regarding depositing amount for food of minority students in hostels of minority students in Aadhaar linked account Disbursement of funds for the year 2023-24,202403281748277014,28-03-2024,173,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403281748277014.pdf,3,176819,GR_DATASET\pdfs\Minorities Development Department\202403281748277014.pdf,Downloaded,2026-07-27 22:49:32
Minorities Development Department,Regarding the deposit of additional state share funds for the construction of a hostel for girls belonging to minority communities in Udgir city of Latur district under the Centrally sponsored Pradhan Mantri Jan Vikas Program in the Single Nodal Account on the PFMS system of the scheme.,202403281752413214,28-03-2024,616,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403281752413214.pdf,3,630532,GR_DATASET\pdfs\Minorities Development Department\202403281752413214.pdf,Downloaded,2026-07-27 22:49:33
Minorities Development Department,Regarding disbursement of additional state share funds for the construction of hostels for girls belonging to minority communities at Udgir city in Latur district under the Centrally sponsored Pradhan Mantri Jan Vikas Program.,202403281756086114,28-03-2024,370,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403281756086114.pdf,5,378659,GR_DATASET\pdfs\Minorities Development Department\202403281756086114.pdf,Downloaded,2026-07-27 22:49:34
Minorities Development Department,"Centrally Sponsored Pradhan Mantri Jan Vikas Program regarding disbursement of grant (Central and State share) for construction of total 03 District/Up District/Female Hospitals at Hingoli (1), Amravati (1) and Yavatmal (1).",202403281759463314,28-03-2024,381,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403281759463314.pdf,5,389892,GR_DATASET\pdfs\Minorities Development Department\202403281759463314.pdf,Downloaded,2026-07-27 22:49:34
Minorities Development Department,"Regarding provision of grant for construction of workshop and administrative building of new Government Technical Training Institute for minority community at Muktainagar, District-Jalgaon. Distribution of funds for the year 2023-24",202403271713445914,27-03-2024,161,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403271713445914.pdf,3,164812,GR_DATASET\pdfs\Minorities Development Department\202403271713445914.pdf,Downloaded,2026-07-27 22:49:35
Minorities Development Department,"Regarding the distribution of available funds in the financial year 2023-24 for the savings group scheme being implemented for minority women under the special program of measures to be implemented for the rapid development of Marathwada, Vidarbha and North Maharashtra 2018.",202403271740585814,27-03-2024,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403271740585814.pdf,2,146019,GR_DATASET\pdfs\Minorities Development Department\202403271740585814.pdf,Downloaded,2026-07-27 22:49:36
Minorities Development Department,"Reallocation of budgetary provision for the financial year 2023-2024 Demand No. Z E-01 Head of Account 2053 1258, Secretariat, General Services (Compulsory)",202403281804149314,22-03-2024,625,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403281804149314.pdf,6,640381,GR_DATASET\pdfs\Minorities Development Department\202403281804149314.pdf,Downloaded,2026-07-27 22:49:36
Minorities Development Department,Regarding disbursement of grant (under program) to Urdu Sahitya Academy for the expenditure of various schemes to be implemented during the financial year 2023-24.,202403221559216314,22-03-2024,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403221559216314.pdf,2,151262,GR_DATASET\pdfs\Minorities Development Department\202403221559216314.pdf,Downloaded,2026-07-27 22:49:37
Minorities Development Department,"Regarding disbursement of grant to the Maharashtra State Minority Commission for the period January, 2024 to February, 2024 for the financial year 2023-24 for salary and wage matters.",202403261223425414,22-03-2024,153,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403261223425414.pdf,3,156324,GR_DATASET\pdfs\Minorities Development Department\202403261223425414.pdf,Downloaded,2026-07-27 22:49:38
Minorities Development Department,Regarding disbursement of grant available under Marathi Language Foundation Scheme as well as Competitive Examination Scheme in the financial year 2023-24.,202403261227104514,22-03-2024,149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403261227104514.pdf,2,152471,GR_DATASET\pdfs\Minorities Development Department\202403261227104514.pdf,Downloaded,2026-07-27 22:49:39
Minorities Development Department,"Regarding disbursement of funds for the financial year 2023-24 to the Maharashtra State Minority Commission for research, training and publicity of schemes.",202403261230546414,22-03-2024,153,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403261230546414.pdf,3,156467,GR_DATASET\pdfs\Minorities Development Department\202403261230546414.pdf,Downloaded,2026-07-27 22:49:39
Minorities Development Department,Regarding disbursement of available funds for the financial year 2023-24 for the help line scheme to the Maharashtra State Minority Commission...,202403261238552814,22-03-2024,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403261238552814.pdf,3,155678,GR_DATASET\pdfs\Minorities Development Department\202403261238552814.pdf,Downloaded,2026-07-27 22:49:40
Minorities Development Department,Regarding disbursement of funds for administrative expenses of 1 per cent under the scholarship scheme (excluding medical courses) for minority students of the state pursuing higher vocational and all courses after Class XII.,202403201635585314,20-03-2024,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403201635585314.pdf,3,155842,GR_DATASET\pdfs\Minorities Development Department\202403201635585314.pdf,Downloaded,2026-07-27 22:49:41
Minorities Development Department,Regarding disbursement of funds for allotment of scholarships under the Scholarship Scheme to the minority students of the State pursuing higher vocational and all courses after Class XII.,202403191739347114,19-03-2024,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403191739347114.pdf,4,155400,GR_DATASET\pdfs\Minorities Development Department\202403191739347114.pdf,Downloaded,2026-07-27 22:49:41
Minorities Development Department,Regarding distribution of funds to Maharashtra State Haj Committee for the financial year 2023-24...,202403151737593614,15-03-2024,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403151737593614.pdf,2,146825,GR_DATASET\pdfs\Minorities Development Department\202403151737593614.pdf,Downloaded,2026-07-27 22:49:42
Minorities Development Department,"Maulana Azad Minority Economic Development Corporation Limited, Mumbai Share capital for the year 2023-24 Regarding distribution of contributions.",202403151740430214,15-03-2024,154,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403151740430214.pdf,4,157260,GR_DATASET\pdfs\Minorities Development Department\202403151740430214.pdf,Downloaded,2026-07-27 22:49:43
Minorities Development Department,Regarding the establishment of the Commissionerate of Minorities and Minority Cell at the district level and approval to create 36 posts for the Commissionerate of Minorities and 85 posts for the Minority Cell at the district level.,202403151112072514,14-03-2024,339,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403151112072514.pdf,5,347176,GR_DATASET\pdfs\Minorities Development Department\202403151112072514.pdf,Downloaded,2026-07-27 22:49:43
